,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,demo_loop.thisRepN,demo_loop.thisTrialN,demo_loop.thisN,demo_loop.thisIndex,demo_loop.ran,target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num,subject
352,2.0,1.0,10.943,0.0,2.0,2.0,2.0,1.0,ARARIPE_MANAKIN_4.jpg,BORNEAN_LEAFBIRD_3.jpg,BLACK_VULTURE_1.jpg,GUINEA_TURACO_3.jpg,KIWI_3.jpg,2.0,3.0,1.0,3.0,2.0,2.0,AZNIEFUIVB2H0
353,1.0,1.0,3.627,0.0,3.0,3.0,3.0,1.0,right.png,right.png,left.png,up.png,right.png,,,,,1.0,3.0,AZNIEFUIVB2H0
354,3.0,1.0,7.663,0.0,4.0,4.0,4.0,1.0,IVORY_GULL_1.jpg,WILSONS_BIRD_OF_PARADISE_4.jpg,FAIRY_TERN_4.jpg,EASTERN_GOLDEN_WEAVER_5.jpg,OCELLATED_TURKEY_2.jpg,3.0,2.0,1.0,1.0,3.0,4.0,AZNIEFUIVB2H0
355,1.0,1.0,14.175,0.0,5.0,5.0,5.0,1.0,NORTHERN_GANNET_2.jpg,STRAWBERRY_FINCH_1.jpg,VENEZUELIAN_TROUPIAL_1.jpg,MASKED_BOOBY_5.jpg,PAINTED_BUNTING_5.jpg,2.0,3.0,1.0,2.0,1.0,5.0,AZNIEFUIVB2H0
356,3.0,1.0,9.226,0.0,6.0,6.0,6.0,1.0,SHOEBILL_3.jpg,GILDED_FLICKER_5.jpg,MALAGASY_WHITE_EYE_3.jpg,BALD_EAGLE_5.jpg,IWI_1.jpg,1.0,3.0,2.0,2.0,3.0,6.0,AZNIEFUIVB2H0
357,3.0,1.0,11.585,0.0,7.0,7.0,7.0,1.0,ASIAN_CRESTED_IBIS_4.jpg,OYSTER_CATCHER_2.jpg,CANARY_2.jpg,IVORY_GULL_2.jpg,AMERICAN_KESTREL_1.jpg,1.0,3.0,2.0,2.0,3.0,7.0,AZNIEFUIVB2H0
358,1.0,1.0,14.857,0.0,8.0,8.0,8.0,1.0,BALI_STARLING_1.jpg,CAPE_LONGCLAW_5.jpg,OSTRICH_5.jpg,PURPLE_FINCH_2.jpg,IBERIAN_MAGPIE_1.jpg,1.0,2.0,3.0,1.0,1.0,8.0,AZNIEFUIVB2H0
359,3.0,1.0,6.176,0.0,9.0,9.0,9.0,1.0,PYGMY_KINGFISHER_5.jpg,GRANDALA_2.jpg,GREAT_POTOO_3.jpg,NORTHERN_PARULA_5.jpg,MIKADO__PHEASANT_5.jpg,2.0,3.0,1.0,1.0,3.0,9.0,AZNIEFUIVB2H0
360,3.0,0.0,13.3257,0.0,0.0,0.0,0.0,1.0,ASIAN_DOLLARD_BIRD_2.jpg,ALBATROSS_2.jpg,OSTRICH_1.jpg,VIOLET_GREEN_SWALLOW_4.jpg,HAWAIIAN_GOOSE_1.jpg,1.0,3.0,2.0,1.0,1.0,0.0,A1JJYY622DGE5L
361,2.0,0.0,7.4641,0.0,1.0,1.0,1.0,1.0,GYRFALCON_1.jpg,FAIRY_TERN_1.jpg,YELLOW_HEADED_BLACKBIRD_3.jpg,ASHY_STORM_PETREL_2.jpg,CINNAMON_ATTILA_2.jpg,3.0,1.0,2.0,3.0,1.0,1.0,A1JJYY622DGE5L
362,1.0,1.0,3.3169,0.0,2.0,2.0,2.0,1.0,RED_HEADED_WOODPECKER_5.jpg,CRIMSON_CHAT_3.jpg,DAURIAN_REDSTART_5.jpg,COLLARED_ARACARI_1.jpg,GREAT_GRAY_OWL_5.jpg,2.0,3.0,1.0,2.0,1.0,2.0,A1JJYY622DGE5L
363,1.0,1.0,7.5381,0.0,3.0,3.0,3.0,1.0,BARRED_PUFFBIRD_3.jpg,WHITE_CHEEKED_TURACO_2.jpg,CUBAN_TODY_3.jpg,VEERY_4.jpg,NORTHERN_CARDINAL_5.jpg,1.0,3.0,2.0,1.0,1.0,3.0,A1JJYY622DGE5L
364,3.0,1.0,3.1179,0.0,4.0,4.0,4.0,1.0,CASPIAN_TERN_1.jpg,EUROPEAN_GOLDFINCH_4.jpg,BRANDT_CORMARANT_4.jpg,COMMON_LOON_2.jpg,AMERICAN_GOLDFINCH_3.jpg,1.0,3.0,2.0,2.0,3.0,4.0,A1JJYY622DGE5L
365,3.0,1.0,5.1741,0.0,5.0,5.0,5.0,1.0,SHOEBILL_3.jpg,GILDED_FLICKER_5.jpg,BALD_EAGLE_5.jpg,MALAGASY_WHITE_EYE_3.jpg,IWI_1.jpg,3.0,1.0,2.0,2.0,3.0,5.0,A1JJYY622DGE5L
366,3.0,1.0,4.1735,0.0,6.0,6.0,6.0,1.0,GOLDEN_CHEEKED_WARBLER_2.jpg,WHITE_THROATED_BEE_EATER_1.jpg,AMERICAN_FLAMINGO_3.jpg,SPOONBILL_1.jpg,DARJEELING_WOODPECKER_1.jpg,2.0,1.0,3.0,3.0,3.0,6.0,A1JJYY622DGE5L
367,3.0,1.0,2.2364,0.0,7.0,7.0,7.0,1.0,GOLDEN_CHLOROPHONIA_5.jpg,VERMILION_FLYCATHER_5.jpg,ROADRUNNER_2.jpg,COMMON_HOUSE_MARTIN_4.jpg,DARWINS_FLYCATCHER_3.jpg,1.0,2.0,3.0,3.0,3.0,7.0,A1JJYY622DGE5L
368,2.0,1.0,13.7327,0.0,8.0,8.0,8.0,1.0,MALACHITE_KINGFISHER_2.jpg,SKUA_3.jpg,INCA_TERN_2.jpg,GANG_GANG_COCKATOO_4.jpg,GREEN_BROADBILL_5.jpg,2.0,1.0,3.0,1.0,2.0,8.0,A1JJYY622DGE5L
369,1.0,1.0,2.3398,0.0,9.0,9.0,9.0,1.0,right.png,right.png,left.png,up.png,right.png,,,,,1.0,9.0,A1JJYY622DGE5L
370,1.0,1.0,11.0412,0.0,0.0,0.0,0.0,1.0,SPLENDID_WREN_1.jpg,DOUBLE_BRESTED_CORMARANT_1.jpg,BLACK_SWAN_2.jpg,CUBAN_TODY_4.jpg,PARAKETT__AKULET_3.jpg,2.0,3.0,1.0,2.0,1.0,0.0,A2GOYSTIL3LOV1
371,2.0,1.0,2.4516,0.0,1.0,1.0,1.0,1.0,right.png,right.png,right.png,left.png,up.png,,,,,2.0,1.0,A2GOYSTIL3LOV1
372,2.0,1.0,14.859,0.0,2.0,2.0,2.0,1.0,BREWERS_BLACKBIRD_3.jpg,GOLDEN_CHEEKED_WARBLER_3.jpg,PEACOCK_4.jpg,AMERICAN_AVOCET_5.jpg,CAPE_LONGCLAW_2.jpg,1.0,2.0,3.0,2.0,2.0,2.0,A2GOYSTIL3LOV1
373,2.0,1.0,7.3391,0.0,3.0,3.0,3.0,1.0,LESSER_ADJUTANT_4.jpg,ALTAMIRA_YELLOWTHROAT_5.jpg,RAINBOW_LORIKEET_5.jpg,DOUBLE_EYED_FIG_PARROT_4.jpg,FAIRY_TERN_3.jpg,2.0,1.0,3.0,1.0,2.0,3.0,A2GOYSTIL3LOV1
374,1.0,1.0,6.938,0.0,4.0,4.0,4.0,1.0,OVENBIRD_5.jpg,FAIRY_PENGUIN_1.jpg,ABBOTTS_BOOBY_2.jpg,PURPLE_FINCH_5.jpg,JABIRU_4.jpg,2.0,3.0,1.0,2.0,1.0,4.0,A2GOYSTIL3LOV1
375,2.0,1.0,2.9093,0.0,5.0,5.0,5.0,1.0,IVORY_GULL_1.jpg,FAIRY_TERN_4.jpg,WILSONS_BIRD_OF_PARADISE_4.jpg,BANDED_STILT_4.jpg,EASTERN_GOLDEN_WEAVER_5.jpg,1.0,3.0,2.0,3.0,2.0,5.0,A2GOYSTIL3LOV1
376,1.0,1.0,6.5478,0.0,6.0,6.0,6.0,1.0,IVORY_GULL_3.jpg,INDIGO_FLYCATCHER_2.jpg,BUSH_TURKEY_1.jpg,SNOWY_EGRET_4.jpg,FLAME_TANAGER_3.jpg,1.0,3.0,2.0,1.0,1.0,6.0,A2GOYSTIL3LOV1
377,3.0,1.0,6.9738,0.0,7.0,7.0,7.0,1.0,INDIGO_BUNTING_1.jpg,DARWINS_FLYCATCHER_2.jpg,FRIGATE_4.jpg,SNOWY_PLOVER_1.jpg,BALTIMORE_ORIOLE_4.jpg,1.0,2.0,3.0,3.0,3.0,7.0,A2GOYSTIL3LOV1
378,3.0,1.0,4.2533,0.0,8.0,8.0,8.0,1.0,EUROPEAN_TURTLE_DOVE_3.jpg,MALABAR_HORNBILL_2.jpg,TEAL_DUCK_2.jpg,PAINTED_BUNTING_3.jpg,BROWN_THRASHER_2.jpg,1.0,2.0,3.0,3.0,3.0,8.0,A2GOYSTIL3LOV1
379,1.0,1.0,8.8666,0.0,9.0,9.0,9.0,1.0,SKUA_4.jpg,SNOWY_EGRET_5.jpg,BLACK-NECKED_GREBE_3.jpg,PARUS_MAJOR_2.jpg,ROADRUNNER_5.jpg,1.0,2.0,3.0,1.0,1.0,9.0,A2GOYSTIL3LOV1
380,3.0,1.0,4.5695,0.0,0.0,0.0,0.0,1.0,VERMILION_FLYCATHER_3.jpg,INDIAN_BUSTARD_1.jpg,CROWNED_PIGEON_1.jpg,RED_BEARDED_BEE_EATER_1.jpg,SATYR_TRAGOPAN_1.jpg,2.0,3.0,1.0,1.0,3.0,0.0,A1ODA3Q5H6HTDQ
381,2.0,1.0,2.6903,0.0,1.0,1.0,1.0,1.0,TASMANIAN_HEN_5.jpg,AFRICAN_EMERALD_CUCKOO_5.jpg,COPPERY_TAILED_COUCAL_1.jpg,BORNEAN_PHEASANT_2.jpg,BLACKBURNIAM_WARBLER_3.jpg,3.0,2.0,1.0,2.0,2.0,1.0,A1ODA3Q5H6HTDQ
382,2.0,1.0,4.2531,0.0,2.0,2.0,2.0,1.0,RUBY_THROATED_HUMMINGBIRD_1.jpg,VULTURINE_GUINEAFOWL_4.jpg,FRIGATE_1.jpg,BEARDED_REEDLING_3.jpg,EURASIAN_GOLDEN_ORIOLE_5.jpg,3.0,2.0,1.0,2.0,2.0,2.0,A1ODA3Q5H6HTDQ
383,3.0,1.0,1.9318,0.0,3.0,3.0,3.0,1.0,PINK_ROBIN_4.jpg,ALBATROSS_4.jpg,SPOONBILL_3.jpg,COMMON_IORA_4.jpg,JACK_SNIPE_5.jpg,1.0,3.0,2.0,2.0,3.0,3.0,A1ODA3Q5H6HTDQ
384,2.0,1.0,2.4908,0.0,4.0,4.0,4.0,1.0,MALACHITE_KINGFISHER_2.jpg,GREEN_BROADBILL_5.jpg,INCA_TERN_2.jpg,JAVA_SPARROW_5.jpg,SKUA_3.jpg,2.0,3.0,1.0,3.0,2.0,4.0,A1ODA3Q5H6HTDQ
385,3.0,1.0,2.8222,0.0,5.0,5.0,5.0,1.0,PYGMY_KINGFISHER_5.jpg,GRANDALA_2.jpg,NORTHERN_PARULA_5.jpg,GREAT_POTOO_3.jpg,MIKADO__PHEASANT_5.jpg,3.0,2.0,1.0,1.0,3.0,5.0,A1ODA3Q5H6HTDQ
386,2.0,1.0,2.9555,0.0,6.0,6.0,6.0,1.0,BALI_STARLING_1.jpg,IBERIAN_MAGPIE_1.jpg,CAPE_LONGCLAW_5.jpg,GRANDALA_5.jpg,PURPLE_FINCH_2.jpg,1.0,3.0,2.0,3.0,2.0,6.0,A1ODA3Q5H6HTDQ
387,1.0,1.0,3.992,0.0,7.0,7.0,7.0,1.0,AMERICAN_PIPIT_5.jpg,EMU_2.jpg,PEACOCK_2.jpg,HEPATIC_TANAGER_5.jpg,GREEN_MAGPIE_1.jpg,1.0,3.0,2.0,1.0,1.0,7.0,A1ODA3Q5H6HTDQ
388,2.0,1.0,1.7588,0.0,8.0,8.0,8.0,1.0,right.png,right.png,up.png,left.png,right.png,,,,,2.0,8.0,A1ODA3Q5H6HTDQ
389,3.0,1.0,1.1314,0.0,9.0,9.0,9.0,1.0,PARUS_MAJOR_1.jpg,PINK_ROBIN_3.jpg,CALIFORNIA_GULL_2.jpg,COMMON_POORWILL_1.jpg,FAIRY_BLUEBIRD_5.jpg,2.0,1.0,3.0,3.0,3.0,9.0,A1ODA3Q5H6HTDQ
390,1.0,1.0,20.0847,0.0,0.0,0.0,0.0,1.0,SCARLET_TANAGER_2.jpg,LITTLE_AUK_3.jpg,CALIFORNIA_QUAIL_5.jpg,BORNEAN_LEAFBIRD_1.jpg,CARMINE_BEE-EATER_1.jpg,2.0,3.0,1.0,2.0,1.0,0.0,A12T6G6Z9SE5FY
391,3.0,1.0,10.104,0.0,1.0,1.0,1.0,1.0,NORTHERN_JACANA_2.jpg,RED_FACED_CORMORANT_1.jpg,GREEN_BROADBILL_1.jpg,VULTURINE_GUINEAFOWL_5.jpg,SCARLET_IBIS_4.jpg,1.0,2.0,3.0,3.0,3.0,1.0,A12T6G6Z9SE5FY
392,3.0,1.0,7.3469,0.0,2.0,2.0,2.0,1.0,GOLDEN_CHLOROPHONIA_5.jpg,ROADRUNNER_2.jpg,VERMILION_FLYCATHER_5.jpg,COMMON_HOUSE_MARTIN_4.jpg,WHIMBREL_1.jpg,3.0,2.0,1.0,1.0,3.0,2.0,A12T6G6Z9SE5FY
393,2.0,1.0,6.3049,0.0,3.0,3.0,3.0,1.0,KILLDEAR_2.jpg,AZURE_TIT_5.jpg,CAATINGA_CACHOLOTE_4.jpg,WHITE_TAILED_TROPIC_2.jpg,ALEXANDRINE_PARAKEET_5.jpg,2.0,3.0,1.0,3.0,2.0,3.0,A12T6G6Z9SE5FY
394,1.0,1.0,11.8536,0.0,4.0,4.0,4.0,1.0,left.png,left.png,right.png,up.png,left.png,,,,,1.0,4.0,A12T6G6Z9SE5FY
395,3.0,1.0,5.715,0.0,5.0,5.0,5.0,1.0,CRESTED_NUTHATCH_2.jpg,CANARY_1.jpg,AFRICAN_FIREFINCH_1.jpg,SCARLET_IBIS_3.jpg,VERMILION_FLYCATHER_4.jpg,2.0,1.0,3.0,3.0,3.0,5.0,A12T6G6Z9SE5FY
396,3.0,1.0,6.1411,0.0,6.0,6.0,6.0,1.0,EASTERN_TOWEE_2.jpg,HYACINTH_MACAW_4.jpg,SANDHILL_CRANE_2.jpg,NORTHERN_BEARDLESS_TYRANNULET_5.jpg,ANDEAN_GOOSE_3.jpg,1.0,3.0,2.0,2.0,3.0,6.0,A12T6G6Z9SE5FY
397,1.0,1.0,4.584799999,0.0,7.0,7.0,7.0,1.0,BALI_STARLING_1.jpg,CAPE_LONGCLAW_5.jpg,OSTRICH_5.jpg,PURPLE_FINCH_2.jpg,IBERIAN_MAGPIE_1.jpg,1.0,2.0,3.0,1.0,1.0,7.0,A12T6G6Z9SE5FY
398,3.0,1.0,3.1884,0.0,8.0,8.0,8.0,1.0,LARK_BUNTING_2.jpg,KING_VULTURE_3.jpg,EMU_3.jpg,CACTUS_WREN_3.jpg,CHARA_DE_COLLAR_4.jpg,1.0,3.0,2.0,2.0,3.0,8.0,A12T6G6Z9SE5FY
399,2.0,1.0,3.221299999,0.0,9.0,9.0,9.0,1.0,OVENBIRD_5.jpg,JABIRU_4.jpg,PURPLE_FINCH_5.jpg,TURQUOISE_MOTMOT_3.jpg,FAIRY_PENGUIN_1.jpg,3.0,1.0,2.0,1.0,2.0,9.0,A12T6G6Z9SE5FY
